tree_number,lambda.sim,mu_0.sim,beta.sim,time_decline,time80,final_rich80,time50,time20,time_s20,ntip80,ntip50,ntip20,ntip_s20,mu_f.sim.80,mu_f.sim.50,mu_f.sim.20,mu_f.sim.s20,lambda.fit.80,mu_f.fit.80,beta.fit.80,lambda.fit.50,mu_f.fit.50,beta.fit.50,lambda.fit.20,mu_f.fit.20,beta.fit.20,lambda.fit.s20,mu_f.fit.s20,beta.fit.s20
1552,7.379406583,8.679355031,0.938896717,2.02218474,4.22218474,37.39300421,3.32218474,2.72218474,1.4,20,39,28,79,8.51459219064692,8.2957880916578,8.00560970543933,6.34790170795332,4.22416929054274,4.21879637356145,124.472531136513,9.26272319809169,9.22179451804504,472.291876943455,5.06507897672593,4.87711328799069,497.661698139247,3.35203923722006,11.5024288134311,-0.105831088855788
1553,2.288990253,3.805211475,0.220344489,4.175962698,7.775962698,11.55494476,6.475962698,5.475962698,3,11,19,30,56,3.1193084054131,2.89180210829693,2.66664116025243,1.84051434533451,2.08549313296213,2.14956751476868,931.681879751432,0.564988233045037,4.77120818529661,0.0151527058609127,1.48943239071259,1.21584198324633,427.422026910288,1.95059894192239,100.934531714552,0.00624823992315693
1554,2.6376554,4.197800208,0.153146036,6.462994482,10.66299448,252.2683442,9.162994482,7.962994482,5.1,159,441,725,683,3.3777868990451,3.16602136438547,2.957864427358,2.27551278229513,0.572443598466613,5.46351148914595,-0.0102753292786302,1.74833754269923,1.53848293273687,275.742008949134,2.4209300268665,2.15432840735129,512.478036213038,1.50919669378787,5.36900232141223,0.0594013129296995
1555,6.481252466,8.44519584,0.89417993,1.631263813,3.431263813,11.41715023,2.731263813,2.231263813,1.1,25,90,95,38,8.05244092832785,7.71075332097485,7.2967076961601,5.28700350812,3.33955927614617,3.15978295554128,64.5489443464408,6.16265403439058,5.55893528701694,241.635559530929,6.56084645931058,5.57962680438521,488.909836119321,9.21790787985277,8.11249786534412,26.1304340829028
1556,6.809220817,7.701786584,0.702320413,3.068552994,6.268552994,209.9766354,4.968552994,4.168552994,2.3,479,980,1586,1819,7.6074683174973,7.46676169620058,7.28957047655411,6.17048914417322,6.11126051696022,5.94356905812097,804.306583729585,5.73931020753358,5.43182911403102,353.252621207143,6.084833280715,5.6324723989681,1417.35837523663,6.34092713143925,4.65911174520237,437.378358168256
1557,5.095909759,6.650289989,0.665560339,2.183999672,4.483999672,14.18757858,3.683999672,2.983999672,1.5,3,5,3,5,6.31397661087155,6.07751573357679,5.73761128453194,4.19972169943091,6.35243775594237,14.5354353293423,10.3134400240167,2.30077329396378,94.8842969194773,0.0592527648105917,0.565994051042469,32.8517289606043,0.0168814079529753,7.06945557754285,9.03790468262586,31.6358086914014
1558,2.734940499,4.263195761,0.181419673,5.65480196,9.55480196,124.4365295,8.15480196,7.05480196,4.4,82,178,205,153,3.50998484500976,3.29218958211478,3.07772591204251,2.34425663176836,2.42004483140785,2.32722011061034,78.9828948854924,2.46924148147023,2.24279437951133,736.73003008249,2.61155734161458,2.28756633911895,811.898498257328,2.04604356654575,1.33027718269329,11.0369878255512
1559,6.077758207,6.887781431,0.836525003,2.55872973,5.75872973,35.99624421,4.45872973,3.55872973,1.8,94,141,248,233,6.83207013600297,6.72249739686002,6.53686857621046,5.35971368007881,4.46447352463132,4.23604017111417,632.860003439628,4.45841672420018,4.19424367838424,1285.78809715884,4.91709768560379,4.41108628895905,1580.9396427377,6.48551398770059,4.76592255283694,409.245361998567
1560,4.472239737,5.857443123,0.523753485,2.752948179,5.452948179,22.5558551,4.452948179,3.652948179,2,91,177,294,201,5.52065034203672,5.28881802800905,4.99288017143121,3.80258622145811,3.64402245827026,3.43830495451521,1193.64904329202,4.13076012398356,3.80675624489577,1327.5802056173,3.62081336171079,2.89220234881604,29.8836384358644,4.28767856872601,2.60221787294353,162.126023238372
1561,6.149549936,7.835910898,0.770608495,1.993417161,4.093417161,20.26840715,3.293417161,2.793417161,1.4,4,20,67,59,7.50160702782799,7.21664349811088,6.92554972534067,5.17181370421759,2.08311376126929,38.8408976895899,0.149458375032306,4.53933499534392,4.49530926228856,37.6320264652792,4.11322111829901,3.51200438825514,315.975251131112,2.67716842748668,9.64461363079591,1.79153521674403e-07
1562,5.625299499,6.859838034,0.83069756,2.064513814,4.464513814,13.6483451,3.564513814,2.864513814,1.4,4,31,63,34,6.69170115924733,6.50473563976143,6.22466689401963,4.71576512808491,2.46091670709238,3.35219338933858,724.995888971213,3.79952422230404,3.6594350052558,13.5393495347249,4.42636816955656,3.89041820547847,1434.66278655754,4.87468986998633,3.18579111704122,91.5838735049218
1563,3.854836943,4.32600108,0.548621319,4.041389313,9.241389313,33.54245204,7.041389313,5.641389313,2.8,6,31,49,70,4.29882395404735,4.23513901715071,4.13013867247741,3.39500118642338,2.17330444494952,6.23437654768059,0.762351187631321,4.35059412595127,4.35549559920612,1298.97703538332,3.29461811454506,3.0672171028708,365.501585217279,4.66099646297828,3.85640772934613,843.418517765539
1564,2.800184918,4.094539862,0.324436771,3.549665106,6.949665106,11.32425137,5.649665106,4.749665106,2.5,23,45,84,118,3.66501367191702,3.43966083960702,3.21759544321166,2.27503862545013,1.06834511084056,0.932148348421977,6.2322564513203,1.96351105960949,1.75829657252215,416.811957332018,2.33490516509207,2.01947304945127,1108.636205939,3.1789829289044,1.75159317836848,1495.21111270941
1565,2.222293823,2.922890084,0.215033604,6.642665879,12.24266588,58.63725533,10.14266588,8.542665879,5,19,21,54,124,2.71275646825721,2.5928169783402,2.45727097891045,1.92548185794897,1.86334129784766,1.90258221216581,43.2936184049665,0.450798815098341,0.273544734100685,2.1047280239038,2.13409470711165,2.00167082551759,768.068763358357,2.01402478446573,1.35460042322445,32.3554942979347
1566,5.094181437,5.932469766,0.53340468,3.668572581,7.268572581,129.7426814,5.868572581,4.868572581,2.7,520,1308,1905,2069,5.80960242310154,5.67319929345622,5.49048452401852,4.52717373757388,4.79498109969044,4.68635268019488,936.025484437082,4.44903589040104,4.17961746261436,1037.7184489664,4.21510730572669,3.81480950731073,1158.3499070532,5.13882778817727,3.79720069562818,1677.14870733711
1567,2.889975925,3.090618495,0.511214157,5.349228711,15.44922871,19.50049942,10.74922871,7.949228711,3.5,71,150,220,177,3.08947021855027,3.07792653633838,3.03750833453702,2.57422092125627,2.04194735525474,2.02006056722056,7.13398901046981,2.03744947402352,1.88963002619584,92.0280910766769,2.59927720717224,2.39249896323408,769.779972609699,1.38427366543139,3.62432879369614,-0.0232896938354309
1568,7.967214033,8.781124377,0.846412481,2.810106864,5.910106864,248.7151584,4.610106864,3.810106864,2,185,365,530,540,8.72209876060539,8.60374199526548,8.43199668464478,7.16540628217516,7.01603434462595,6.84518209594244,1235.61343539245,7.54283772968824,7.21300250813206,206.195558554259,7.19120142006191,6.631801745912,1601.53071739915,7.8444497080001,5.94039742453254,2472.37794166864
1569,8.485891033,9.094031185,0.949366057,2.849236262,6.649236262,269.4300273,4.949236262,3.949236262,2,107,202,290,170,9.07754019202681,9.01120563005732,8.88000407155299,7.73212384844095,10.7706964599464,10.7530798329286,48.5723449438202,7.59482708096161,7.35229740774715,66.3876693046428,6.52375908733777,5.96174675530127,1505.43969675698,8.47661192431067,7.0794321127552,201.628705440697
1570,4.419063288,5.324832236,0.386179967,4.586856878,8.486856878,292.6405066,6.986856878,5.986856878,3.5,76,243,475,549,5.12395732599853,4.9663237514646,4.79734097756535,3.94666941701674,3.28189944096128,3.21465532887257,145.741799184577,3.07841185223154,2.89944503081751,421.857635001847,3.2507292624633,2.88549243071091,949.789919744035,3.82291430585353,2.78882461229993,804.697403245899
1571,7.796797732,8.886051043,0.715936049,2.93181259,5.63181259,440.2886404,4.63181259,3.83181259,2.2,701,1701,2952,2565,8.72842579410905,8.56353385778945,8.31418472087372,7.04668045584665,6.59948645154307,6.42903255479825,1234.86635103964,6.67391087197463,6.33875938673136,1377.82560683,7.16277339203442,6.59167239515965,1550.13828060057,7.16738412038404,5.38348728711788,2162.75545960749
1572,6.076094242,6.986445405,0.981775709,2.075725385,4.875725385,14.72880797,3.775725385,2.975725385,1.4,7,7,12,62,6.92818874425944,6.81490622191892,6.61020350767362,5.21908717090831,6.70225693869742,14.680775168912,3.3368156018372,1.80152100325202,148.102371552393,0.0154876830733902,19.3486976090108,20.0019551112146,314.55594767185,5.15002738953276,2.9958554872253,222.127004746299
1573,5.965251148,7.20656472,0.578561831,3.039990077,5.739990077,138.0288609,4.739990077,3.939990077,2.3,55,121,217,251,6.94627157220512,6.74233926974496,6.46909886916224,5.30191109865262,4.80555251635579,4.7309820581658,688.794807965055,4.41468563013983,4.18951404188889,55.7394027937513,4.16318354344257,3.6830912112032,386.749951057535,4.38761501797749,2.90744707085862,19.1098158187628
1574,6.467100162,7.820671401,0.531542419,3.29987576,5.99987576,441.6921716,4.99987576,4.29987576,2.5,758,1701,2520,2836,7.49841831712684,7.27234012059102,7.02518056820046,5.7499141538161,5.64394429913873,5.47173861130344,1164.38629960145,5.57196102826305,5.2661690860139,191.797103682457,5.16931038888658,4.66128863192786,1368.94885257214,5.96275807155197,4.28430628635847,808.649748083298
1575,5.282668999,6.442027304,0.518760675,3.305911002,6.205911002,114.5573386,5.105911002,4.305911002,2.5,228,484,693,759,6.18447676007484,5.98631908667053,5.75191021980859,4.68092204179647,4.12959278027179,3.966863686486,1096.85208483804,4.86759219999651,4.58418114723322,382.527475848222,4.55869394902501,4.07660517338059,1381.78872523251,4.9865251362078,3.48342599708734,350.32028409691
1576,8.399303343,8.946497219,0.905962734,3.084248483,7.284248483,393.0810381,5.484248483,4.284248483,2.2,342,992,2026,2038,8.9343176522421,8.88428865887341,8.76199750862613,7.72735919819773,7.7987591631022,7.69930445129017,1022.54899262336,7.49589686942767,7.2961091591629,93.7931986646794,7.85881600350584,7.41914480397474,1510.83998459486,7.0856887696203,5.21410921612106,2257.25880812561
1577,8.129089411,9.23484555,0.881581867,2.407552354,4.907552354,141.0934444,3.907552354,3.207552354,1.7,466,946,1263,1040,9.11280785145896,8.9401591121673,8.68862699729386,7.17157016010265,7.79538069607725,7.60499870105027,1409.97583221323,7.30216830242242,6.90988688598932,135.963230618219,7.17858437114462,6.55150064351554,202.406567186042,7.21191924615363,5.10386129125777,2613.08682555334
1578,6.704008536,7.244845629,0.741770468,3.498288957,7.898288957,253.7641735,6.098288957,4.898288957,2.5,7,161,269,257,7.2241622992187,7.16623437312898,7.0533931827655,6.11071760111855,2.18294991491657,2.28647621458413,115.483222390983,6.3739929445674,6.21278776257816,1185.11147352844,6.58272891972151,6.21909339341783,1346.14408156832,5.88943322999107,4.56943730805485,60.2168019724462
1579,5.103307296,6.530280805,0.414366521,3.670407945,6.570407945,237.2021929,5.470407945,4.670407945,2.8,34,121,171,289,6.10119876249137,5.85342970011539,5.58739560902577,4.48359114928713,1.579936762925,1.41491184700793,907.561857291207,3.82524502262352,3.58901809956946,95.1096601194271,5.11900855451802,4.8391673151554,1471.09322050031,4.48984718426669,3.43002480754084,1769.23999609058
1580,3.138641149,3.411639305,0.39683426,6.364075395,14.76407539,95.81126664,11.16407539,8.864075395,4.5,4,52,110,75,3.40190109563435,3.37100305223673,3.31041090100024,2.83960782812596,6.15793763262749,8.51221900467514,12.6173145649337,3.12811382741839,3.09686389555562,644.130077886849,2.31975928676691,2.13600750818489,4.50675524211499,2.59702622798961,2.10775812927149,227.540037467716
1581,5.381795742,6.634892309,0.633975671,2.629004191,5.229004191,36.05799218,4.229004191,3.529004191,1.9,166,329,519,437,6.39383462073568,6.18047682331552,5.92664388327731,4.64558068360502,4.03557597426916,3.82470459615741,940.927683205658,4.44180834597721,4.07933373203347,840.24486655089,4.11352987535463,3.4883692720146,1463.7643076253,4.95534130114088,3.36029873439463,894.754826036945
1582,5.382594123,6.846506426,0.654296693,2.357685765,4.757685765,23.7041725,3.857685765,3.157685765,1.7,14,16,37,37,6.54204155084094,6.2978772544193,5.97916696374105,4.595372326904,2.97359723756921,66.1136102811284,0.0561898989468958,2.16755790559205,1.9113789004048,370.24105478384,2.64231765206606,1.89637126494829,26.922408103576,4.86191923006138,6.41763046303075,1.54060485329121
1583,8.792318525,9.219367965,0.960852038,3.197330962,8.097330962,480.9134646,5.897330962,4.597330962,2.3,629,1276,2009,1764,9.21551545529802,9.18746817935522,9.1081260838931,8.20795654853432,8.11473026436733,7.9965452278541,852.59924916321,8.01768564854754,7.77509743123059,1150.65889996936,7.80204599866719,7.37885112069517,1353.38051101788,8.52848434216585,6.93813878198532,296.742958107084
1584,3.181566072,4.781727782,0.214207616,5.110449717,8.610449717,158.4973207,7.310449717,6.310449717,4,230,501,876,761,4.02565827360287,3.78287918253395,3.5442743895371,2.75185833764145,2.49031478533839,2.34712804769303,76.2468440870661,2.67980301091961,2.44842456664734,837.606544937777,2.70741977554251,2.29471256886985,879.417742754762,3.03471053816548,2.01668129692322,176.487606313546
1585,5.735139348,7.6907224,0.662096003,2.068168856,4.068168856,20.25055973,3.368168856,2.768168856,1.5,16,52,59,29,7.17050247274953,6.86379338145724,6.46046774554101,4.84199971023782,1.94511813144772,1.77629999230493,412.66249907497,8.98412629233936,8.82570868367964,2280.51351744193,6.19501903858092,5.6226882261539,235.794955341555,2.96887439623319,94.1366380460686,0.0171426113597528
1586,2.936395929,4.642674031,0.185823416,5.386705676,9.086705676,148.6242262,7.786705676,6.786705676,4.2,8,15,50,40,3.78474353423368,3.55031647941107,3.32724658352505,2.51541959125833,1.59518205041473,1.75405564607586,35.4384544835186,1.03058739095004,0.944775283997314,181.047242370465,2.50855081850351,2.33300198036026,233.382487353971,3.53547942739143,3.25807129297048,70.8726974855902
1587,4.570313016,5.311003933,0.652875197,3.017349637,6.617349637,23.47472913,5.117349637,4.117349637,2.1,25,98,206,163,5.24038963020915,5.12298446538991,4.94980794806116,3.96284087473605,2.96909561783052,2.95204499288415,64.8833326912286,3.11604593953115,2.87838599909005,1168.09687056246,4.18369341887495,3.75162275890185,190.182026674293,3.32775093689156,1.79058764306435,35.8680669414438
1588,7.961935351,8.835082119,0.894225147,2.588142399,5.588142399,153.6165454,4.388142399,3.588142399,1.9,19,20,67,150,8.77537637553323,8.66048198730978,8.47803115951624,7.21948823167859,7.75209421296679,7.92139606670514,1432.29363534435,2.36722758791454,2.23287613534547,46.2768273286545,8.87192017856419,8.70623742389501,504.426626786455,6.09745676705101,4.46042033643293,204.653356636887
1589,2.515173481,3.194007289,0.188098985,8.233193139,14.23319314,479.6872116,12.03319314,10.33319314,6.4,689,1783,2782,2929,2.97441284079434,2.86185279803274,2.73669410084635,2.23567161512589,1.72008284719165,1.63985450110565,441.723297821973,2.2032115971648,2.07385014726471,513.472009749744,2.12024237051325,1.89838630507938,544.397306183746,2.27978625658343,1.6188691771024,239.028047634866
1590,5.756187055,7.231587269,0.771028593,2.061569805,4.361569805,16.68510415,3.461569805,2.861569805,1.4,3,30,24,26,6.98112236665285,6.73026731197585,6.43537828840914,4.77439702197949,1.1623123372081,1.87804544138495,10.3206671083351,5.56630135100835,5.43607177185369,281.224117210818,5.27422739860093,5.10868161498939,1705.92915987724,5.7248302289683,4.52359701646585,3967.83712360546
1591,0.708296495,0.757411139,0.091904764,29.76721648,73.36721648,103.0700415,53.66721648,41.56721648,21.1,48,185,481,353,0.756517890528886,0.751950131169192,0.740806518474851,0.648480024884711,0.454602928730296,0.454878583578759,1.20838555134218,0.566060977180236,0.5492395356493,3.09166483762972,0.632248443777129,0.585892571879834,151.965817130348,0.723005004412764,0.562678873309162,258.086739062208
1592,5.513013125,7.209511329,0.712396202,2.03094138,4.13094138,14.6400855,3.33094138,2.73094138,1.4,45,122,160,101,6.82946639186482,6.53754618982646,6.17917126686362,4.55025504993814,2.7606486881591,2.47215299172687,1368.04407697796,5.19187244633418,4.7406955686012,1143.3364198153,5.35203272879957,4.77362448536159,44.96822032105,2.74283416272566,8.72246313382482,0.0118823033568955
1593,7.446398892,9.088597295,0.709980195,2.409904898,4.509904898,137.1669006,3.709904898,3.109904898,1.8,320,912,1384,1490,8.71884522373665,8.43609356257683,8.08954714621835,6.55647897689232,6.03796885063454,5.83487491943391,121.879551467864,6.59441125706242,6.19456918704631,1675.36532807793,6.33011840020329,5.65750577441795,341.091172690759,4.45190796320963,10.5996541691372,0.295439838198168
1594,5.738179552,6.510805739,0.685153571,3.110869215,6.610869215,78.41771921,5.110869215,4.210869215,2.2,137,411,555,630,6.44057698369399,6.31453633936816,6.14717953885775,5.06866971891933,4.50851599853947,4.42137655057906,27.6076647617663,5.406923044813,5.14197879110575,221.886684634341,4.62153588142222,4.15510652057473,1324.05757802454,5.07881288270745,3.54108890446917,1648.93611114967
1595,6.951614988,8.915957205,0.882674713,1.71375157,3.51375157,18.17037407,2.81375157,2.31375157,1.2,27,50,76,48,8.51490234092375,8.1720096548833,7.75927861602243,5.82452969952358,8.78535953693339,8.83839070882183,1981.46158639796,5.61032557659678,5.22697068686509,65.3741247222545,6.66727913608655,5.87998393463161,694.600136904204,5.64639904728718,3.7344621034822,29.1117279409636
1596,4.771282529,6.628420332,0.368495751,3.452767164,6.052767164,137.8679628,5.152767164,4.452767164,2.6,433,982,1506,1511,5.91597526342666,5.63579926366454,5.34370041001039,4.08559051369217,3.82983052189814,3.66207595797282,1068.79004105442,3.92177674394883,3.59516306704508,1134.28217761443,3.84347028752411,3.30774171291544,1194.03185082423,4.41991487584878,2.83741727040133,841.788626942513
1597,8.15145938,9.794802745,0.885055818,2.016956528,4.016956528,72.68373525,3.216956528,2.716956528,1.5,89,152,226,286,9.51491840509031,9.22663250025234,8.91036775700421,7.19803321027206,8.22928144613493,8.1347606202483,25.421966516671,7.01709511075688,6.6901683054184,127.552790890893,6.95017355014736,6.42261792636586,2165.83008542593,7.7052568908638,5.55794814894515,206.671622121971
1598,5.629099386,6.940951545,0.604685408,2.755149788,5.355149788,59.46274711,4.355149788,3.655149788,2,164,364,663,654,6.66862191164857,6.4424041660699,6.17968891236963,4.86987599988552,4.4952194695604,4.34468940709338,1210.50859096992,4.43883964763478,4.11517118602748,1361.34309086415,4.97355738423323,4.46668008117894,1529.44560883765,3.45903063078617,142.099302161439,-0.00996736515484702
1599,6.603718662,8.425471645,0.723931161,2.115477718,4.115477718,38.81124206,3.315477718,2.815477718,1.5,8,34,57,87,7.99722805346045,7.66126586259627,7.32795788539675,5.58104159163143,4.39668191957836,4.59802059902053,215.214420271404,6.56645654176368,6.46411844548739,2155.25259498384,6.36323432664368,6.07305391051639,61.0026412395006,5.85035925410685,3.79838889550726,3389.05995569204
1600,1.91920103,2.077142918,0.376315031,6.846714194,19.74671419,11.12465888,13.74671419,10.24671419,4.5,13,46,75,47,2.07591199626256,2.06537174643239,2.03320594991726,1.69517715007448,1.07006455315381,1.11319662430188,4.99610287390086,1.23909220411947,1.16534058951966,14.0937830446206,1.8070516834217,1.66206045536658,421.324218092312,0.762556980802132,1.15170824270116,4.89177065006494e-08
1601,7.665036358,8.223273917,0.860676451,3.12537782,7.22537782,257.671807,5.42537782,4.32537782,2.2,158,365,660,647,8.20689473470493,8.1461642413087,8.02453880070921,6.98529490085997,7.07059435264311,6.9948900519307,415.0652954084,6.46447735375264,6.25167063075753,118.214280363265,7.42888606159888,7.04911872721908,531.481900509095,6.80570111225319,5.19431273741441,2108.31667722992
1602,6.981213194,7.112363812,0.940456748,4.246068224,17.64606822,191.8863381,10.64606822,7.046068224,2.7,30,160,221,205,7.11236337069486,7.11204481601632,7.10294162221878,6.55100701173754,5.51756492245072,5.70794927975257,920.871920662829,7.22140732891791,7.1075682376997,817.459376474041,6.767814683386,6.61346687472004,26.9739492298593,7.10943673937155,6.12838077085063,1635.74125302653
1603,6.193436278,7.57405936,0.569326054,2.989840791,5.589840791,170.9308209,4.689840791,3.989840791,2.2,142,317,612,874,7.25985536337587,7.04956436029446,6.79275550572952,5.40951074459518,6.23410489248058,6.12251086925449,175.599187026112,4.31944300130944,4.05536459815431,774.113736319756,5.1089248192896,4.67943839836471,888.740343060728,5.49370371735158,3.84219929247149,213.46372816293
1604,7.678759801,9.226222644,0.653774895,2.730959873,5.030959873,368.620918,4.130959873,3.530959873,2.1,149,396,548,495,8.88220610546932,8.60661457037409,8.30899831507755,6.88862807759261,9.02842402013179,8.92080716614048,1245.60455033768,6.94600044109629,6.56369700955712,849.021775706318,7.40861827785817,6.84416844442173,1698.12782672165,7.61289927555545,6.06053868539897,313.14971743784
1605,3.727507885,4.282524635,0.53797003,3.798166396,8.598166396,24.81269503,6.598166396,5.298166396,2.6,3,40,55,63,4.2405635706655,4.15946338379963,4.03486800070756,3.22511664011492,-0.14473712814418,-0.0650176025577982,8.37148880384526,2.85887542557407,2.9879441537458,2.2780599381574,2.09512078664394,1.78536462562658,6.4447347828295,3.06662443036387,1.77418147255592,126.3123235735
1606,5.979559679,7.860930953,0.74961498,1.907518081,3.807518081,16.09733274,3.107518081,2.607518081,1.3,39,48,87,56,7.40811410705973,7.09566898569498,6.74769569018743,4.89436343300551,4.80695684223566,4.6708596581316,513.960429090641,4.57985811954326,4.27725403797441,644.355603155494,5.35849062586681,4.72946253487473,2155.61309237574,5.95270854381672,4.11407641964513,51.2725994573774
1607,5.717455606,6.626133593,0.8571416,2.317920357,5.217920357,19.19583911,4.017920357,3.217920357,1.6,23,58,86,72,6.55047128367644,6.41450135092689,6.20600394845985,4.94478718526904,8.05546236797315,8.14241533607932,276.500950966891,4.82731619430992,4.64426232133439,1703.22082196034,3.58770219059918,3.00344544233784,144.72746485706,3.85321623594234,2.04934369845395,715.032034073551
1608,4.733057774,4.858671008,0.914810464,3.995704851,18.09570485,21.38011178,10.79570485,6.895704851,2.4,17,63,52,47,4.8586706938437,4.8584213101117,4.84982242555924,4.31791124957981,3.14080797575771,3.3071048781416,35.3977552110781,6.86880957297926,6.91402667580967,1434.42220357767,2.77326152847628,2.66526505378285,8.22007037538086,5.0990974978713,4.46765452559905,32.6386165450525
1609,5.433664463,5.687571624,0.743245695,4.183098512,11.98309851,103.4582188,8.283098512,6.183098512,2.8,45,152,199,316,5.68680084048066,5.67551443178613,5.63014676428735,4.97779471327771,4.26528809714797,4.41038786543414,6.79568424840424,4.7655662031773,4.61468966318675,811.044848360629,4.3708743725305,4.14362598893899,402.134237553998,5.3130301105836,4.32671411920292,35.2143098719996
1610,3.48563679,4.526948303,0.271788736,5.407019731,9.407019731,266.3929341,7.907019731,6.807019731,4.2,80,203,399,355,4.17584470691819,3.99912349297629,3.81519452153832,3.08133254993813,2.14051233986144,2.02836814444805,402.643833355177,2.86464820141896,2.71276904276291,826.249857425108,2.60426245962821,2.27462465557483,831.364058960415,2.85460367038422,2.00125390888843,1068.34462497371
1611,3.898638293,4.236624273,0.442807663,5.710193977,12.71019398,193.4380024,9.710193977,7.710193977,4.1,613,1443,2111,2113,4.22139299957218,4.17912491590063,4.09721847460138,3.54709396635501,3.65786106545038,3.58171559027462,565.260638429203,3.50605400844417,3.34609075382628,669.71324432189,3.60321631672339,3.34720864770003,788.528830971386,3.78023190333952,2.88752890536627,1196.06035806111
