tree.number,lambda.init.sim.80,lambda.final.sim.80,alpha.sim.80,mu.sim.80,lambda.init.fit.80,lambda.final.fit.80,bamm.lambda.final.sim80,alpha.fit.80,mu.fit.80,bamm.mu.80,netdiv.sim.80,netdiv.fit.80,bamm.netdiv.80,ntip.80,lambda.init.sim.50,lambda.final.sim.50,alpha.sim.50,mu.sim.50,lambda.init.fit.50,lambda.final.fit.50,bamm.lambda.final.50,alpha.fit.50,mu.fit.50,bamm.fit.50,netdiv.sim.50,netdiv.fit.50,bamm.netdiv.50,ntip.50,lambda.init.sim.20,lambda.final.sim.20,alpha.sim.20,mu.sim.20,lambda.init.fit.20,lambda.final.fit.20,bamm.lamda.final.20,alpha.fit.20,mu.fit.20,bamm.mu.20,netdiv.sim.20,netdiv.fit.20,bamm.netdiv.20,ntip.20,lambda.init.sim.s20,lambda.final.sim.s20,alpha.sim.s20,mu.sim.s20,lambda.init.fit.s20,lambda.final.fit.s20,bamm.lambda.final.s20,alpha.fit.s20,mu.fit.s20,bamm.mu.s20,netdiv.sim.s20,netdiv.fit.s20,bamm.netdiv.s20,ntip.s20,time.80,time.50,time.20,time.s20,decline.length.80,decline.length.50,decline.length.20,gamma.80,gamma.50,gamma.20,gamma.s20,cga.80,cga.50,cga.20,cga.s20,gamma.orig.80,gamma.orig.50,gamma.orig.20,gamma.orig.s20
651,2.822659,0.367261509,0.1742991,0.9090771,2.62304645780635,0.364658251320755,0.3371376466,0.169613978470369,0.884191451573695,0.7847181886,-0.541815591,-0.5185156166,-0.4475805421,103,2.822659,0.5114464898,0.1742991,0.9090771,2.2469330823689,0.390555663541719,0.36581676,0.179773879083022,0.652772827037244,0.56182437,-0.3976306102,-0.2609721956,-0.19600761,277,2.822659,0.6642719412,0.1742991,0.9090771,2.24629445231613,0.562164656450647,0.5252952119,0.168253537317592,0.703515898343261,0.5619858219,-0.2448051588,-0.1396725068,-0.03669061003,405,2.822659,1.201551644,0.1742991,0.9090771,3.16521231521185,0.955220144575074,0.8626478298,0.177932771084809,1.141187265244,0.8584708371,0.2924745443,-0.2231128658,0.00417699274,514,11.70035,9.800347,8.300347,4.9,5.200003,3.3,1.8,-0.1044499827,-0.06113683226,-0.005643510007,0.06062264327,11.6330687599,9.73306576232,8.23306576232,6.73306876212,-1.81814990154244,-1.75602181473265,-0.196228665298167,1.83496288076769
652,3.445416,0.7126198939,0.176935,1.446191,3.87184688715832,0.812324015534814,0.6039845347,0.179124927474693,1.85291289293533,1.246246975,-0.7335711061,-1.01568723,-0.6422624399,25,3.445416,0.9129281401,0.176935,1.446191,3.85645606141114,0.833855694431288,0.691533277,0.209274532346821,1.59274292899598,1.217651372,-0.5332628599,-0.7468329324,-0.526118094,81,3.445416,1.12887763,0.176935,1.446191,3.83869519107227,1.2576104806018,1.052821853,0.182403232540894,1.75524348290121,1.24309057,-0.3173133703,-0.4838305738,-0.1902687164,158,3.445416,1.822262119,0.176935,1.446191,3.58496492344166,1.22226755515121,1.028404821,0.210251758039562,1.46595163378526,0.8682964871,0.3760711191,-0.3329503392,0.1601083336,195,8.906388,7.506388,6.306388,3.6,4,2.6,1.4,0.07979208477,0.02660077836,0.1199362713,0.07461499056,8.7178687609,7.3178687613,6.1178687617,5.1178687609,0.662802835412762,0.409513777590489,2.59461825590139,1.30616070254445
653,4.02502,0.2684260849,0.2756755,0.9028421,2.58807519014707,0.159998665328186,0.1749108501,0.28889442479609,0.527868491272582,0.439,-0.6344160151,0.1447702957,-0.2642003747,76,4.02502,0.4289000624,0.2756755,0.9028421,2.32775316710114,0.290146626927914,0.274357345,0.262415439101069,0.456469013289902,0.261259577,-0.4739420376,-0.1575479689,0.013097768,147,4.02502,0.597070106,0.2756755,0.9028421,2.51644287046053,0.604768925220981,0.5326129802,0.211692717550984,0.697583825766486,0.4106357509,-0.305771994,-0.08109559185,0.1219772293,222,4.02502,1.299864892,0.2756755,0.9028421,16.7817512065657,4.61079650391832,4.14249742,1.87534334290114,4.90473451168697,0.4878868325,0.397022792,2.725719548,3.654610588,71,9.82209,8.12209,6.92209,4.1,4.4,2.7,1.5,-0.2662066599,-0.1689460677,-0.03519977743,-0.04854101598,9.635022334,7.935022334,6.73502233417,0.68888262179,-3.96638990040221,-3.52364961404029,-0.904298655594836,1.54997255547488
654,6.677218,0.0002377034138,0.9436065,0.2561987,6.95852810349685,0.00092082463521143,0.00514845982,0.822789944652955,0.373175956743209,0.4404101409,-0.2559609966,-0.3722593332,-0.435261681,139,6.677218,0.007101088502,0.9436065,0.2561987,6.53975167234797,0.00697318746090779,0.008167532,0.943477144347971,0.266306246625962,0.217943581,-0.2490976115,-0.2593330592,-0.209776049,339,6.677218,0.04687390305,0.9436065,0.2561987,6.21000073129654,0.0329950452160728,0.0320407791,0.996951425243178,0.15636520217059,0.05251898673,-0.2093247969,-0.1318199895,-0.02047820763,545,6.677218,0.7621640054,0.9436065,0.2561987,8.29768509634039,2.51463777514028,2.422159569,0.886391777534616,2.0671549857843,0.343,0.5059653054,2.358251905,2.078801422,106,10.85536,7.255364,5.255364,2.3,7.399996,3.8,1.8,-0.8898383606,-0.7411645533,-0.6025480142,-0.04916611406,10.85357080189,7.25357480299,5.25357480299,1.34686245373,-18.0398131534756,-23.5662357811359,-24.3193633585981,-10.2764338659221
655,1.159319,0.003629191815,0.1921613,0.1221881,0.5572853671771,0.0217603651559597,0.04559351271,0.110479930060394,0.147003371934818,0.1721038941,-0.1185589082,-0.09537573396,-0.1265103814,7,1.159319,0.01721044579,0.1921613,0.1221881,0.217720809319727,0.0462261256332255,0.075825436,0.0729131099387285,0.018558894284712,0.138,-0.1049776542,0.0459118052,-0.062416609,16,1.159319,0.04585751746,0.1921613,0.1221881,0.817137355456873,0.122713029733945,0.1334936716,0.1173704241176,0.242573502920444,0.2217739818,-0.07633058254,-0.0794117227,-0.08828031014,21,1.159319,0.2589745781,0.1921613,0.1221881,0.163413591173034,0.0491300480810859,0.07992230957,0.0557592112170736,5.43608254641092e-08,0.1339434517,0.1367864781,-0.07700687163,-0.05402114211,15,30.00905,21.90905,16.80905,7.8,18.3,10.2,5.1,-0.384321219,-0.2230426794,-0.1367903582,-0.2099084731,29.35363222,21.25363222,16.153632219,21.55363222,-1.48846968089234,-1.44548177010117,-1.03274455710011,-0.133669215008102
656,9.628647,0.3083922393,0.84372,1.667053,4.95568479129544,0.298144616339113,0.3374785731,0.715316982737891,1.17574410859847,0.3018703131,-1.358660761,-0.7273585654,0.03560825995,18,9.628647,0.5566721555,0.84372,1.667053,8.5798513559524,0.920836105447794,0.601017265,0.69113226180304,2.33004881295914,0.481266306,-1.110380844,-1.333910858,0.119750959,66,9.628647,0.9235347957,0.84372,1.667053,8.34270596489323,0.969353218695885,0.7682160588,0.818656837825267,1.84556528840872,0.2460158516,-0.7435182043,-0.7633705958,0.5222002072,99,9.628647,2.716006811,0.84372,1.667053,7.21092986172964,0.957737982913781,0.8714364199,0.831004507529695,1.45437499652791,0.225689565,1.048953811,-0.8155077207,0.6457468549,119,4.078516,3.378516,2.778516,1.5,2,1.3,0.7,-0.3046418845,-0.1514492662,-0.1555968392,-0.1585316605,3.92932371047,3.22932371068,2.6293237108,2.4293237109,-2.11062088825233,-2.09854259038802,-2.65428324031847,0.307324161225059
657,5.749831,0.0006703417976,0.7962006,0.2628367,5.25842016001466,0.000904883337074806,0.00570173987,0.768175906605629,0.301521030496555,0.3556131704,-0.2621663582,-0.4509328751,-0.3499114305,83,5.749831,0.01087787128,0.7962006,0.2628367,5.42354048381873,0.00847011640307496,0.01060133,0.830236748796557,0.241569937963865,0.192154615,-0.2519588287,-0.2311423125,-0.181553285,206,5.749831,0.05790199431,0.7962006,0.2628367,5.22049925384704,0.0292589423959246,0.03308277582,0.912179025362175,0.100079526345893,0.05117162593,-0.2049347057,-0.03602126651,-0.01808885011,323,5.749831,0.7254587273,0.7962006,0.2628367,5.45616731780393,0.00806189885811348,0.01166848931,0.750564443931156,0.325445071530125,0.2966512913,0.4626220273,-0.3216334891,-0.284982802,169,11.37514,7.875145,5.775145,2.6,7.499995,4,1.9,-0.8619553906,-0.7202432029,-0.6011267135,-0.7488910146,11.2832687008,7.7832737045,5.6832737048,8.6832687045,-13.4365547733874,-17.8178328108982,-18.6543092235656,-6.80884163144586
658,6.450088,0.3277397772,0.5508947,1.372715,5.52243447677829,0.292371323176966,0.2330053462,0.549938718911051,1.21167958299507,0.6469528417,-1.044975223,-0.9075918771,-0.4139474955,49,6.450088,0.5685644249,0.5508947,1.372715,6.97644645983431,0.853185191828656,0.629483053,0.483794328737319,2.03942961254223,1.159066445,-0.8041505751,-1.176626317,-0.529583392,111,6.450088,0.8360938948,0.5508947,1.372715,6.00198315346337,0.769901270621193,0.5829144909,0.563642721065408,1.33006004212692,0.3557313537,-0.5366211052,-0.5495142357,0.2271831371,181,6.450088,2.143209291,0.5508947,1.372715,5.20021041767586,0.804020014635542,0.6695501245,0.558360719470569,1.04938447318287,0.2196217181,0.7704942905,-0.4087155448,0.4499284064,200,5.408709,4.408709,3.708709,2,2.6,1.6,0.9,-0.3468710627,-0.1193080931,-0.1393838686,-0.1303570267,5.34341249358,4.34341249518,3.64341249478,3.34341249464,-4.11886565837308,-2.15746510883763,-3.22997868973208,-1.90677239009737
659,9.287786,0.04554888614,0.8612355,0.7812253,8.23518117495072,0.0661283419040469,0.06743483678,0.804011070253647,0.916247782733472,0.8388078961,-0.7356764139,-0.8469208217,-0.7713730593,228,9.287786,0.1520966037,0.8612355,0.7812253,8.05463462570106,0.161126368836467,0.128826099,0.850277830599604,0.827687180438665,0.529789667,-0.6291286963,-0.6604077202,-0.400963568,522,9.287786,0.3301766519,0.8612355,0.7812253,7.80757696944592,0.289347125498476,0.2173833609,0.890449074361935,0.676841079394727,0.107327182,-0.4510486481,-0.3765811303,0.1100561789,838,9.287786,1.522122365,0.8612355,0.7812253,5.67382707941775,0.326930724799336,0.416409828,0.851552362581946,0.591178518426422,0.1715977169,0.7408970649,-0.9208366015,0.2448121111,57,6.174466,4.774466,3.874466,2.1,3.3,1.9,1,-0.6412637681,-0.4592484135,-0.3542708786,-0.3174903222,6.000630331316,4.600630331816,3.700630332216,3.35137446229,-16.6975037456607,-18.1388589557583,-17.7418629627436,-5.52644373850495
660,5.673325,0.04454811117,0.6419502,0.6192848,4.40723230692765,0.0724561980148659,0.08855229684,0.551805195707056,0.706672680270553,0.4873875047,-0.5747366888,-0.7305509931,-0.3988352079,31,5.673325,0.132672687,0.6419502,0.6192848,3.72990957861459,0.119185498067806,0.117651258,0.599415586829006,0.432517121325058,0.201483421,-0.486612113,-0.298498024,-0.083832163,74,5.673325,0.268816856,0.6419502,0.6192848,3.17025826699897,0.251430851329571,0.2581328942,0.545655146680479,0.33943676959653,0.1435641309,-0.350467944,-0.06696835654,0.1145687633,115,5.673325,1.215426307,0.6419502,0.6192848,0.339088740009719,2.97490491538745e-09,0.000249,0.190529472562454,0.00489651035181291,0.06839158676,0.5961415075,-0.004896507377,-0.06814254915,90,7.550369,5.850369,4.750369,2.4,4.1,2.4,1.3,-0.5690698937,-0.4227041506,-0.2916855186,-0.9812321268,7.4446924288,5.7446924298,4.6446924298,97.3684547291,-5.30793060593749,-6.2124568874267,-5.37049995499241,-1.51031839777354
661,6.599565,0.02619491703,0.8326359,0.6199146,6.500816401221,0.0140662114295799,0.02767149613,0.943835661602842,0.438783192050922,0.3937928796,-0.593719683,-0.4156481618,-0.3661213835,84,6.599565,0.09926398591,0.8326359,0.6199146,6.54211419582276,0.0868556002860982,0.076312297,0.881807577944029,0.509836197200234,0.215051413,-0.5206506141,-0.4102066156,-0.138739116,198,6.599565,0.2282447974,0.8326359,0.6199146,7.23565599174595,0.248636859209922,0.1939911229,0.864074266886093,0.684362193730845,0.1458079777,-0.3916698026,-0.4194718337,0.04818314519,316,6.599565,1.248236728,0.8326359,0.6199146,3.64092740394086,0.403074784978898,0.3757384222,0.260820662840869,0.785529607135253,0.6951599253,0.6283221279,-0.3933882219,-0.3194215031,1197,6.64059,5.04059,4.04059,2,3.8,2.2,1.2,-0.7284547112,-0.5225328531,-0.3755903784,-0.1235990188,6.50103373795,4.90103373905,3.90103373995,8.438256272,-11.4253657047756,-12.6707483034587,-11.5276268438682,-3.487048271193
662,2.048149,0.1711389466,0.1441579,0.5268449,1.86125985199453,0.177725699095192,0.1617227471,0.15516256770742,0.613085693921466,0.4716975206,-0.3557059534,-0.3053402626,-0.3099747734,19,2.048149,0.2637360412,0.1441579,0.5268449,2.05707144816366,0.313802056999744,0.300484854,0.154915038570471,0.661209392298404,0.535465703,-0.2631088588,-0.2388130728,-0.234980849,62,2.048149,0.3621636347,0.1441579,0.5268449,2.18192166492305,0.401325590710393,0.3597140186,0.170384279527613,0.667278842660806,0.4918092554,-0.1646812653,-0.1341821484,-0.1320952368,93,2.048149,0.7359562304,0.1441579,0.5268449,1.96666545749811,0.380037919127136,0.3406330411,0.204520234512293,0.473756489033446,0.2710489603,0.2091113304,-0.1573609096,0.0695840808,102,17.21873,14.218735,12.018735,7.1,7.799995,4.8,2.6,-0.1720971519,-0.04635637439,-0.03960542715,-0.08798177302,15.1374623823,12.1374673831,9.9374673831,8.0374623831,-1.22901949319817,-0.621936025900182,-0.654389052231803,-1.02851746990567
663,5.136895,0.01561690238,0.6789374,0.4654669,3.17543000444035,0.0207178228579383,0.1745073414,0.692869131099709,0.72106882805604,0.461,-0.4498499976,0.03048631022,-0.2864662835,4,5.136895,0.06954792571,0.6789374,0.4654669,3.40497679927257,0.113174117541652,0.182043317,0.672361705680553,0.689933628015165,0.284,-0.3959189743,0.08904287338,-0.102377893,17,5.136895,0.1681127211,0.6789374,0.4654669,1.80657084812076,0.142786323716001,0.2906310703,0.56311773102394,0.0081124455355882,0.2003506483,-0.2973541789,0.1061161398,0.09028042203,28,5.136895,1.007023602,0.6789374,0.4654669,1.71591450024777,0.0713003877198672,0.1636655288,0.567315108618344,0.0760752629176656,0.1922435928,0.5415567019,-0.4788840283,-0.02857806403,21,8.536649,6.336649,5.036649,2.4,5,2.8,1.5,-0.5476190704,-0.4294649567,-0.3489214548,-0.4336430066,7.26284917787,5.06284917787,4.50676005287,5.60676005307,-1.34138729593197,-2.88093851154161,-3.08159085020196,0.094833323876217
664,6.206749,0.2836009296,0.53659,1.274131,345.721026140379,0.804975035911118,0.5792380701,1.21659500566443,0.0150096759690868,0.9283631894,-0.9905300704,-0.3706478384,-0.3491251193,4,6.206749,0.511740199,0.53659,1.274131,0.924512531972035,0.413076210648597,0.586803883,0.207464897102521,8.30176276801989e-06,0.673289279,-0.762390801,0.4762078628,-0.086485396,6,6.206749,0.7450341621,0.53659,1.274131,0.718872633281075,0.642884973764508,0.8388909711,0.0350958868634024,1.08664078006981e-06,0.484,-0.5290968379,0.7625311276,0.3545344703,16,6.206749,2.01133413,0.53659,1.274131,1.0153613146329,0.581929362884193,0.8051898182,0.193064786638555,3.88415745120285e-07,0.405,0.7372031305,0.4588567731,0.4005683804,15,5.750805,4.650805,3.950805,2.1,2.8,1.7,1,0.5754756721,0.09272942056,-0.03765934398,-0.1783306001,4.983232836,3.8832328362,3.1832328364,2.8832328364,1.40962175614594,0.321224135516431,-0.244060443211389,1.43196448914678
665,5.463237,0.003714583677,0.6743846,0.3183677,5.1850033377668,0.00227146981794058,0.002868921337,0.719395820821495,0.245912972484426,0.238016621,-0.3146531163,-0.2448475173,-0.2351476996,483,5.463237,0.02809024687,0.6743846,0.3183677,5.47221784776929,0.0292793172118209,0.025489995,0.674960160987638,0.315439196173575,0.254460536,-0.2902774531,-0.2850516381,-0.228970542,1223,5.463237,0.09456757986,0.6743846,0.3183677,5.3954610279702,0.0931051239057331,0.07610268189,0.682348176981325,0.28849639509651,0.1237152478,-0.2238001201,-0.1949625497,-0.04761256595,1928,5.463237,0.7728472406,0.6743846,0.3183677,3.20901336256075,1.87652253047422,1.350947199,0.142435924606288,1.85855689582446,0.6817717229,0.4544795406,-0.4098391714,0.669175476,62,10.81509,7.815087,6.015087,2.9,6.600003,3.6,1.8,-0.8040339614,-0.6164669923,-0.4653589113,0.161972885,10.7494350422,7.7494320445,5.9494320441,3.7669090963,-30.5427093083438,-37.3102610195539,-35.3733998719651,-12.9218076222453
666,7.986666,7.06e-07,0.9361808,0.136155,5.82187447020876,0.000368056283211228,5.95e-05,0.558442287424923,0.317004418543803,0.1817524606,-0.1361542945,-0.3148981007,-0.1816929719,1420,7.986666,0.0003737585576,0.9361808,0.136155,7.17989945637989,0.00102387497967869,0.00041899,0.834313382683639,0.200295336122646,0.127401764,-0.1357812414,-0.1974783445,-0.126982774,3640,7.986666,0.01087107532,0.9361808,0.136155,7.52263297649599,0.0117737165733918,0.008892716237,0.920979939069837,0.148857783766042,0.05836945615,-0.1252839247,-0.5626901058,-0.04947673991,5927,7.986666,0.580693129,0.9361808,0.136155,7.63755487508725,0.412511831553975,0.3159051606,0.956334425291556,0.809576630915356,0.08247006671,0.444538129,-0.4113750844,0.2334350939,849,17.3493,10.649304,7.049304,2.8,12.999996,6.3,2.7,-0.9307370035,-0.836023755,-0.682806672,-0.3111873697,17.31404872001,10.61405272101,7.01405272081,3.05182771142,-60.7051761105128,-87.3394781044254,-91.033776759208,-35.5834671319859
667,2.993935,0.02085550163,0.3072988,0.2930627,0.635294950255695,0.00584227926232841,0.03685589023,0.305394401122363,0.0465739902747115,0.167,-0.2722071984,0.01500623751,-0.1301299083,8,2.993935,0.0630477409,0.3072988,0.2930627,2.15275717021896,0.196604579761008,0.171512118,0.203619837050302,0.636633573569428,0.408124181,-0.2300149591,-0.3421560639,-0.236612063,18,2.993935,0.1318163085,0.3072988,0.2930627,1.47423883858513,0.175083513951079,0.1941233585,0.227782318532556,0.320248995769672,0.2580496347,-0.1612463915,-0.008892769819,-0.06392627617,30,2.993935,0.5523602469,0.3072988,0.2930627,1.39754130624814,0.127203046012803,0.1523170269,0.243224149300406,0.270938044763333,0.2201208766,0.2592975469,-0.386759517,-0.06780384972,26,16.16253,12.562534,10.162534,5.5,8.599996,5,2.6,-0.6125963291,-0.2004797167,-0.2043877651,-0.2580515235,15.353812503,11.7538165078,9.3538165078,9.8538125078,-2.59902611078133,-1.38896422058967,-1.87324480896517,-1.20723144216627
668,5.563945,0.08702819007,0.5642388,0.7427353,5.70005226469025,0.108893430737504,0.1002963799,0.539749135653533,0.81672597321301,0.7550060703,-0.6557071099,-0.7071825899,-0.6547096904,568,5.563945,0.2028750536,0.5642388,0.7427353,5.76829884688779,0.210130393727548,0.179662528,0.567894728597954,0.776555634443123,0.619264638,-0.5398602464,-0.5663801951,-0.43960211,1342,5.563945,0.3566764577,0.5642388,0.7427353,6.01320242567312,0.367653688378337,0.3015328663,0.578253532235579,0.818824274191998,0.5058380963,-0.3860588423,-0.4510077407,-0.20430523,2118,5.563945,1.283109603,0.5642388,0.7427353,5.91856016361957,0.372302182872007,0.3064124804,0.584464827966438,0.776389750261639,0.4559765131,0.5403743029,-0.4158098587,-0.1495640327,2190,7.36892,5.86892,4.86892,2.6,3.8,2.3,1.3,-0.5181831658,-0.364592761,-0.2625567742,-0.2596070304,7.332778613752,5.832778614522,4.832778614322,4.732778614322,-21.3526677744977,-23.1164461616043,-20.9190369464805,-7.17881104149187
669,7.941607,0.2247245632,0.6469681,1.208327,7.33894392956781,0.244680570902229,0.2152125242,0.638827973681637,1.22836593111394,1.034591721,-0.9836024368,-0.9759891679,-0.8193791965,266,7.941607,0.4291659134,0.6469681,1.208327,6.92884682426819,0.39212323593788,0.312073255,0.664200017858381,1.07242308386909,0.643720125,-0.7791610866,-0.6718445355,-0.331646869,582,7.941607,0.6750057833,0.6469681,1.208327,7.44815994954014,0.688029905958966,0.5207745253,0.657289465661884,1.25051656807758,0.4898579412,-0.5333212167,-0.5515038463,0.03091658413,908,7.941607,1.913216444,0.6469681,1.208327,7.06854612225462,0.917467197605356,0.7189692947,0.65362342997976,1.1517714519169,0.1862011633,0.7048894438,-0.2759555417,0.5327681314,1088,5.510311,4.510311,3.810311,2.2,2.6,1.6,0.9,-0.411015922,-0.2810864843,-0.1830980158,-0.1392559165,5.32380672878,4.32380672978,3.62380673008,3.12380673078,-11.5670133487058,-11.7250468757417,-9.54571281139863,-3.31098490919844
670,6.270493,0.5541083037,0.4402351,1.665612,4.07375777992712,0.384814787628907,0.3070443325,0.439235984845557,0.922447068373113,0.398458901,-1.111503696,-0.5157366194,-0.09141456849,75,6.270493,0.8235067544,0.4402351,1.665612,4.81827985965667,0.777756520392795,0.610791778,0.407820722374912,1.2431430335452,0.464214393,-0.8421052456,-0.4409339402,0.146577386,164,6.270493,1.120730879,0.4402351,1.665612,5.57405744966302,1.5065446657532,1.202293426,0.346849869893073,1.88818784795824,0.767409851,-0.5448811213,-0.3528007918,0.4348835755,254,6.270493,2.380564775,0.4402351,1.665612,5.22863931158494,1.75899384401571,1.478032963,0.343449615462813,1.71320309839579,0.5331808394,0.714952775,-0.1558340546,0.9448521238,270,5.51126,4.61126,3.91126,2.2,2.5,1.6,0.9,-0.2075094926,-0.08209826731,0.03605082313,0.03423254788,5.3719619382,4.4719619389,3.7719619393,3.1719619393,-3.0708600593991,-1.80988977300329,0.991233755242916,0.763334866503153
671,4.934466,0.3327863693,0.3029202,1.052157,4.98014070615877,0.286436206307817,0.2682176865,0.320994390557084,0.983551095790155,0.9180621494,-0.7193706307,-0.6970945992,-0.6498444629,531,4.934466,0.5085629638,0.3029202,1.052157,5.02031956545924,0.51171067300333,0.468111605,0.304611089373064,1.07565872733202,0.941682622,-0.5435940362,-0.5639480543,-0.473571017,1368,4.934466,0.7096708354,0.3029202,1.052157,4.82963411459254,0.718753304665091,0.647151482,0.297824548365348,1.03855001062464,0.7842108098,-0.3424861646,-0.319796706,-0.1370593278,2344,4.934466,1.514152203,0.3029202,1.052157,5.55952676317757,0.00224132575428118,0.002428368862,0.64341080399866,0.218058041054655,0.1890631082,0.461995203,-0.2195570218,-0.1866347393,445,8.901681,7.501681,6.401681,3.9,3.8,2.4,1.3,-0.2818782972,-0.1189771933,-0.05018540506,-0.8040635072,8.89640960125,7.49640960312,6.39640960312,12.14807192408,-11.2292332420355,-7.61639916431609,-4.20660279936273,0.0251004935791524
